Instantaneous Utilization,ResourceBD,0.3631
Instantaneous Utilization,ResourceConsultar,0.3297
Instantaneous Utilization,ResourceLogin,0.4166
Waiting Time,ALTERAR.Queue,0.1990
Waiting Time,APP.Queue,0.2895
Waiting Time,BD.Queue,0.3312
Waiting Time,CONSULTAR.Queue,0.3298
Waiting Time,LOGIN.Queue,0.5445
Number Waiting,ALTERAR.Queue,0.06885781
Number Waiting,APP.Queue,0.2197
Number Waiting,BD.Queue,0.2746
Number Waiting,CONSULTAR.Queue,0.1593
Number Waiting,LOGIN.Queue,0.4127
Instantaneous Utilization,ResourceAlterar,0.2336
Instantaneous Utilization,ResourceApp,0.4016
Instantaneous Utilization,ResourceBD,0.3705
Instantaneous Utilization,ResourceConsultar,0.3251
Instantaneous Utilization,ResourceLogin,0.4428
Waiting Time,ALTERAR.Queue,0.2407
Waiting Time,APP.Queue,0.3197
Waiting Time,BD.Queue,0.3535
Waiting Time,CONSULTAR.Queue,0.3159
Waiting Time,LOGIN.Queue,0.4604
Number Waiting,ALTERAR.Queue,0.08328338
Number Waiting,APP.Queue,0.2417
Number Waiting,BD.Queue,0.2902
Number Waiting,CONSULTAR.Queue,0.1514
Number Waiting,LOGIN.Queue,0.3481
Instantaneous Utilization,ResourceAlterar,0.2617
Instantaneous Utilization,ResourceApp,0.3980
Instantaneous Utilization,ResourceBD,0.4097
Instantaneous Utilization,ResourceConsultar,0.3214
Instantaneous Utilization,ResourceLogin,0.4678
Waiting Time,ALTERAR.Queue,0.2297
Waiting Time,APP.Queue,0.3805
Waiting Time,BD.Queue,0.2493
Waiting Time,CONSULTAR.Queue,0.3494
Waiting Time,LOGIN.Queue,0.3483
Number Waiting,ALTERAR.Queue,0.06937296
Number Waiting,APP.Queue,0.2671
Number Waiting,BD.Queue,0.1907
Number Waiting,CONSULTAR.Queue,0.1625
Number Waiting,LOGIN.Queue,0.2445
Instantaneous Utilization,ResourceAlterar,0.2056
Instantaneous Utilization,ResourceApp,0.3999
Instantaneous Utilization,ResourceBD,0.3729
Instantaneous Utilization,ResourceConsultar,0.3271
Instantaneous Utilization,ResourceLogin,0.4009
Waiting Time,ALTERAR.Queue,0.2299
Waiting Time,APP.Queue,0.3170
Waiting Time,BD.Queue,0.3391
Waiting Time,CONSULTAR.Queue,0.3312
Waiting Time,LOGIN.Queue,0.4953
Number Waiting,ALTERAR.Queue,0.06643566
Number Waiting,APP.Queue,0.2304
Number Waiting,BD.Queue,0.2672
Number Waiting,CONSULTAR.Queue,0.1660
Number Waiting,LOGIN.Queue,0.3601
Instantaneous Utilization,ResourceAlterar,0.2043
Instantaneous Utilization,ResourceApp,0.3801
Instantaneous Utilization,ResourceBD,0.3743
Instantaneous Utilization,ResourceConsultar,0.3130
Instantaneous Utilization,ResourceLogin,0.4282
Waiting Time,ALTERAR.Queue,0.1862
Waiting Time,APP.Queue,0.3072
Waiting Time,BD.Queue,0.4615
Waiting Time,CONSULTAR.Queue,0.2628
Waiting Time,LOGIN.Queue,0.3367
Number Waiting,ALTERAR.Queue,0.05903384
Number Waiting,APP.Queue,0.2255
Number Waiting,BD.Queue,0.3674
Number Waiting,CONSULTAR.Queue,0.1261
Number Waiting,LOGIN.Queue,0.2471
Instantaneous Utilization,ResourceAlterar,0.2082
Instantaneous Utilization,ResourceApp,0.3637
Instantaneous Utilization,ResourceBD,0.3851
Instantaneous Utilization,ResourceConsultar,0.3126
Instantaneous Utilization,ResourceLogin,0.4189
Waiting Time,ALTERAR.Queue,0.2203
Waiting Time,APP.Queue,0.3075
Waiting Time,BD.Queue,0.2419
Waiting Time,CONSULTAR.Queue,0.3661
Waiting Time,LOGIN.Queue,0.5678
Number Waiting,ALTERAR.Queue,0.07094654
Number Waiting,APP.Queue,0.2328
Number Waiting,BD.Queue,0.2005
Number Waiting,CONSULTAR.Queue,0.1856
Number Waiting,LOGIN.Queue,0.4298
Instantaneous Utilization,ResourceAlterar,0.2254
Instantaneous Utilization,ResourceApp,0.3636
Instantaneous Utilization,ResourceBD,0.3939
Instantaneous Utilization,ResourceConsultar,0.3508
Instantaneous Utilization,ResourceLogin,0.4577
Waiting Time,ALTERAR.Queue,0.1570
Waiting Time,APP.Queue,0.3768
Waiting Time,BD.Queue,0.3020
Waiting Time,CONSULTAR.Queue,0.2905
Waiting Time,LOGIN.Queue,0.3689
Number Waiting,ALTERAR.Queue,0.04851999
Number Waiting,APP.Queue,0.2773
Number Waiting,BD.Queue,0.2386
Number Waiting,CONSULTAR.Queue,0.1397
Number Waiting,LOGIN.Queue,0.2715
Instantaneous Utilization,ResourceAlterar,0.2113
Instantaneous Utilization,ResourceApp,0.4185
Instantaneous Utilization,ResourceBD,0.3794
Instantaneous Utilization,ResourceConsultar,0.3155
Instantaneous Utilization,ResourceLogin,0.3970
Waiting Time,ALTERAR.Queue,0.1897
Waiting Time,APP.Queue,0.2622
Waiting Time,BD.Queue,0.2931
Waiting Time,CONSULTAR.Queue,0.2747
Waiting Time,LOGIN.Queue,0.4823
Number Waiting,ALTERAR.Queue,0.05938425
Number Waiting,APP.Queue,0.2066
Number Waiting,BD.Queue,0.2454
Number Waiting,CONSULTAR.Queue,0.1442
Number Waiting,LOGIN.Queue,0.3800
Instantaneous Utilization,ResourceAlterar,0.2374
Instantaneous Utilization,ResourceApp,0.3775
Instantaneous Utilization,ResourceBD,0.4072
Instantaneous Utilization,ResourceConsultar,0.3568
Instantaneous Utilization,ResourceLogin,0.4699
Waiting Time,ALTERAR.Queue,0.2780
Waiting Time,APP.Queue,0.3861
Waiting Time,BD.Queue,0.3212
Waiting Time,CONSULTAR.Queue,0.3362
Waiting Time,LOGIN.Queue,0.4440
Number Waiting,ALTERAR.Queue,0.0915
Number Waiting,APP.Queue,0.2915
Number Waiting,BD.Queue,0.2640
Number Waiting,CONSULTAR.Queue,0.1664
Number Waiting,LOGIN.Queue,0.3348
Instantaneous Utilization,ResourceAlterar,0.2265
Instantaneous Utilization,ResourceApp,0.4009
Instantaneous Utilization,ResourceBD,0.3991
Instantaneous Utilization,ResourceConsultar,0.3310
Instantaneous Utilization,ResourceLogin,0.4116
Waiting Time,ALTERAR.Queue,0.2740
Waiting Time,APP.Queue,0.3644
Waiting Time,BD.Queue,0.3163
Waiting Time,CONSULTAR.Queue,0.3644
Waiting Time,LOGIN.Queue,0.4244
Number Waiting,ALTERAR.Queue,0.0981
Number Waiting,APP.Queue,0.2766
Number Waiting,BD.Queue,0.2650
Number Waiting,CONSULTAR.Queue,0.1749
Number Waiting,LOGIN.Queue,0.3221
Instantaneous Utilization,ResourceAlterar,0.2607
Instantaneous Utilization,ResourceApp,0.3952
Instantaneous Utilization,ResourceBD,0.4069
Instantaneous Utilization,ResourceConsultar,0.3193
Instantaneous Utilization,ResourceLogin,0.4657
Waiting Time,ALTERAR.Queue,0.1594
Waiting Time,APP.Queue,0.3756
Waiting Time,BD.Queue,0.2992
Waiting Time,CONSULTAR.Queue,0.2183
Waiting Time,LOGIN.Queue,0.4906
Number Waiting,ALTERAR.Queue,0.05339483
Number Waiting,APP.Queue,0.2817
Number Waiting,BD.Queue,0.2418
Number Waiting,CONSULTAR.Queue,0.1033
Number Waiting,LOGIN.Queue,0.3679
Instantaneous Utilization,ResourceAlterar,0.2214
Instantaneous Utilization,ResourceApp,0.3943
Instantaneous Utilization,ResourceBD,0.3796
Instantaneous Utilization,ResourceConsultar,0.2789
Instantaneous Utilization,ResourceLogin,0.4103
Waiting Time,ALTERAR.Queue,0.2945
Waiting Time,APP.Queue,0.2636
Waiting Time,BD.Queue,0.3117
Waiting Time,CONSULTAR.Queue,0.4226
Waiting Time,LOGIN.Queue,0.4451
Number Waiting,ALTERAR.Queue,0.0975
Number Waiting,APP.Queue,0.2067
Number Waiting,BD.Queue,0.2681
Number Waiting,CONSULTAR.Queue,0.2236
Number Waiting,LOGIN.Queue,0.3485
Instantaneous Utilization,ResourceAlterar,0.2371
Instantaneous Utilization,ResourceApp,0.3857
Instantaneous Utilization,ResourceBD,0.4181
Instantaneous Utilization,ResourceConsultar,0.3725
Instantaneous Utilization,ResourceLogin,0.4607
Waiting Time,ALTERAR.Queue,0.1842
Waiting Time,APP.Queue,0.3355
Waiting Time,BD.Queue,0.2444
Waiting Time,CONSULTAR.Queue,0.2695
Waiting Time,LOGIN.Queue,0.3933
Number Waiting,ALTERAR.Queue,0.05545612
Number Waiting,APP.Queue,0.2389
Number Waiting,BD.Queue,0.1897
Number Waiting,CONSULTAR.Queue,0.1303
Number Waiting,LOGIN.Queue,0.2796
Instantaneous Utilization,ResourceAlterar,0.2172
Instantaneous Utilization,ResourceApp,0.3851
Instantaneous Utilization,ResourceBD,0.3673
Instantaneous Utilization,ResourceConsultar,0.2959
Instantaneous Utilization,ResourceLogin,0.4195
Waiting Time,ALTERAR.Queue,0.2270
Waiting Time,APP.Queue,0.4031
Waiting Time,BD.Queue,0.3080
Waiting Time,CONSULTAR.Queue,0.2630
Waiting Time,LOGIN.Queue,0.4436
Number Waiting,ALTERAR.Queue,0.07468807
Number Waiting,APP.Queue,0.3132
Number Waiting,BD.Queue,0.2592
Number Waiting,CONSULTAR.Queue,0.1331
Number Waiting,LOGIN.Queue,0.3453
Instantaneous Utilization,ResourceAlterar,0.2287
Instantaneous Utilization,ResourceApp,0.4206
Instantaneous Utilization,ResourceBD,0.3916
Instantaneous Utilization,ResourceConsultar,0.3282
Instantaneous Utilization,ResourceLogin,0.4577
Waiting Time,ALTERAR.Queue,0.1083
Waiting Time,APP.Queue,0.2734
Waiting Time,BD.Queue,0.2048
Waiting Time,CONSULTAR.Queue,0.3721
Waiting Time,LOGIN.Queue,0.5168
Number Waiting,ALTERAR.Queue,0.03358470
Number Waiting,APP.Queue,0.2015
Number Waiting,BD.Queue,0.1622
Number Waiting,CONSULTAR.Queue,0.1794
Number Waiting,LOGIN.Queue,0.3798
Instantaneous Utilization,ResourceAlterar,0.2074
Instantaneous Utilization,ResourceApp,0.3796
Instantaneous Utilization,ResourceBD,0.3462
Instantaneous Utilization,ResourceConsultar,0.3320
Instantaneous Utilization,ResourceLogin,0.4295
Waiting Time,ALTERAR.Queue,0.1711
Waiting Time,APP.Queue,0.4347
Waiting Time,BD.Queue,0.2685
Waiting Time,CONSULTAR.Queue,0.3608
Waiting Time,LOGIN.Queue,0.3810
Number Waiting,ALTERAR.Queue,0.05457537
Number Waiting,APP.Queue,0.3226
Number Waiting,BD.Queue,0.2164
Number Waiting,CONSULTAR.Queue,0.1757
Number Waiting,LOGIN.Queue,0.2827
Instantaneous Utilization,ResourceAlterar,0.2033
Instantaneous Utilization,ResourceApp,0.3917
Instantaneous Utilization,ResourceBD,0.4069
Instantaneous Utilization,ResourceConsultar,0.3637
Instantaneous Utilization,ResourceLogin,0.4156
Waiting Time,ALTERAR.Queue,0.1427
Waiting Time,APP.Queue,0.2801
Waiting Time,BD.Queue,0.1892
Waiting Time,CONSULTAR.Queue,0.2045
Waiting Time,LOGIN.Queue,0.4351
Number Waiting,ALTERAR.Queue,0.04579138
Number Waiting,APP.Queue,0.1992
Number Waiting,BD.Queue,0.1455
Number Waiting,CONSULTAR.Queue,0.0916
Number Waiting,LOGIN.Queue,0.3094
Instantaneous Utilization,ResourceAlterar,0.2301
Instantaneous Utilization,ResourceApp,0.3682
Instantaneous Utilization,ResourceBD,0.3295
Instantaneous Utilization,ResourceConsultar,0.2806
Instantaneous Utilization,ResourceLogin,0.4301
Waiting Time,ALTERAR.Queue,0.3947
Waiting Time,APP.Queue,0.3479
Waiting Time,BD.Queue,0.2968
Waiting Time,CONSULTAR.Queue,0.3083
Waiting Time,LOGIN.Queue,0.5088
Number Waiting,ALTERAR.Queue,0.1196
Number Waiting,APP.Queue,0.2491
Number Waiting,BD.Queue,0.2309
Number Waiting,CONSULTAR.Queue,0.1468
Number Waiting,LOGIN.Queue,0.3643
Instantaneous Utilization,ResourceAlterar,0.2417
Instantaneous Utilization,ResourceApp,0.3525
Instantaneous Utilization,ResourceBD,0.3652
Instantaneous Utilization,ResourceConsultar,0.3322
Instantaneous Utilization,ResourceLogin,0.4223
Waiting Time,ALTERAR.Queue,0.1478
Waiting Time,APP.Queue,0.4215
Waiting Time,BD.Queue,0.2393
Waiting Time,CONSULTAR.Queue,0.2942
Waiting Time,LOGIN.Queue,0.4736
Number Waiting,ALTERAR.Queue,0.04213476
Number Waiting,APP.Queue,0.2904
Number Waiting,BD.Queue,0.1780
Number Waiting,CONSULTAR.Queue,0.1353
Number Waiting,LOGIN.Queue,0.3299
Instantaneous Utilization,ResourceAlterar,0.1868
Instantaneous Utilization,ResourceApp,0.3604
Instantaneous Utilization,ResourceBD,0.3513
Instantaneous Utilization,ResourceConsultar,0.3014
Instantaneous Utilization,ResourceLogin,0.4156
Waiting Time,ALTERAR.Queue,0.2106
Waiting Time,APP.Queue,0.4001
Waiting Time,BD.Queue,0.2945
Waiting Time,CONSULTAR.Queue,0.2711
Waiting Time,LOGIN.Queue,0.4684
Number Waiting,ALTERAR.Queue,0.06738441
Number Waiting,APP.Queue,0.2881
Number Waiting,BD.Queue,0.2324
Number Waiting,CONSULTAR.Queue,0.1272
Number Waiting,LOGIN.Queue,0.3372
Instantaneous Utilization,ResourceAlterar,0.2342
Instantaneous Utilization,ResourceApp,0.3931
Instantaneous Utilization,ResourceBD,0.3763
Instantaneous Utilization,ResourceConsultar,0.2943
Instantaneous Utilization,ResourceLogin,0.4418
Waiting Time,ALTERAR.Queue,0.1897
Waiting Time,APP.Queue,0.3206
Waiting Time,BD.Queue,0.2506
Waiting Time,CONSULTAR.Queue,0.4294
Waiting Time,LOGIN.Queue,0.4160
Number Waiting,ALTERAR.Queue,0.06252931
Number Waiting,APP.Queue,0.2356
Number Waiting,BD.Queue,0.2015
Number Waiting,CONSULTAR.Queue,0.2085
Number Waiting,LOGIN.Queue,0.3057
Instantaneous Utilization,ResourceAlterar,0.2258
Instantaneous Utilization,ResourceApp,0.3828
Instantaneous Utilization,ResourceBD,0.3692
Instantaneous Utilization,ResourceConsultar,0.3461
Instantaneous Utilization,ResourceLogin,0.4572
Waiting Time,ALTERAR.Queue,0.1497
Waiting Time,APP.Queue,0.3834
Waiting Time,BD.Queue,0.2067
Waiting Time,CONSULTAR.Queue,0.2803
Waiting Time,LOGIN.Queue,0.5138
Number Waiting,ALTERAR.Queue,0.04610719
Number Waiting,APP.Queue,0.2803
Number Waiting,BD.Queue,0.1650
Number Waiting,CONSULTAR.Queue,0.1373
Number Waiting,LOGIN.Queue,0.3750
Instantaneous Utilization,ResourceAlterar,0.2133
Instantaneous Utilization,ResourceApp,0.3810
Instantaneous Utilization,ResourceBD,0.3581
Instantaneous Utilization,ResourceConsultar,0.3366
Instantaneous Utilization,ResourceLogin,0.4346
Waiting Time,ALTERAR.Queue,0.2156
Waiting Time,APP.Queue,0.2335
Waiting Time,BD.Queue,0.2342
Waiting Time,CONSULTAR.Queue,0.2730
Waiting Time,LOGIN.Queue,0.3891
Number Waiting,ALTERAR.Queue,0.05843451
Number Waiting,APP.Queue,0.1586
Number Waiting,BD.Queue,0.1722
Number Waiting,CONSULTAR.Queue,0.1269
Number Waiting,LOGIN.Queue,0.2642
Instantaneous Utilization,ResourceAlterar,0.1955
Instantaneous Utilization,ResourceApp,0.3414
Instantaneous Utilization,ResourceBD,0.3444
Instantaneous Utilization,ResourceConsultar,0.3081
Instantaneous Utilization,ResourceLogin,0.4117
Waiting Time,ALTERAR.Queue,0.1828
Waiting Time,APP.Queue,0.2703
Waiting Time,BD.Queue,0.2781
Waiting Time,CONSULTAR.Queue,0.4375
Waiting Time,LOGIN.Queue,0.3856
Number Waiting,ALTERAR.Queue,0.05631445
Number Waiting,APP.Queue,0.1919
Number Waiting,BD.Queue,0.2169
Number Waiting,CONSULTAR.Queue,0.2070
Number Waiting,LOGIN.Queue,0.2738
Instantaneous Utilization,ResourceAlterar,0.2036
Instantaneous Utilization,ResourceApp,0.3894
Instantaneous Utilization,ResourceBD,0.3718
Instantaneous Utilization,ResourceConsultar,0.3299
Instantaneous Utilization,ResourceLogin,0.4394
Waiting Time,ALTERAR.Queue,0.1525
Waiting Time,APP.Queue,0.2774
Waiting Time,BD.Queue,0.2665
Waiting Time,CONSULTAR.Queue,0.2044
Waiting Time,LOGIN.Queue,0.4267
Number Waiting,ALTERAR.Queue,0.04967327
Number Waiting,APP.Queue,0.1981
Number Waiting,BD.Queue,0.2044
Number Waiting,CONSULTAR.Queue,0.0950
Number Waiting,LOGIN.Queue,0.3047
Instantaneous Utilization,ResourceAlterar,0.2184
Instantaneous Utilization,ResourceApp,0.3608
Instantaneous Utilization,ResourceBD,0.3593
Instantaneous Utilization,ResourceConsultar,0.2915
Instantaneous Utilization,ResourceLogin,0.4179
Waiting Time,ALTERAR.Queue,0.2116
Waiting Time,APP.Queue,0.3380
Waiting Time,BD.Queue,0.3254
Waiting Time,CONSULTAR.Queue,0.3384
Waiting Time,LOGIN.Queue,0.5125
Number Waiting,ALTERAR.Queue,0.06748603
Number Waiting,APP.Queue,0.2390
Number Waiting,BD.Queue,0.2499
Number Waiting,CONSULTAR.Queue,0.1532
Number Waiting,LOGIN.Queue,0.3624
Instantaneous Utilization,ResourceAlterar,0.2121
Instantaneous Utilization,ResourceApp,0.3753
Instantaneous Utilization,ResourceBD,0.3722
Instantaneous Utilization,ResourceConsultar,0.3212
Instantaneous Utilization,ResourceLogin,0.4185
Waiting Time,ALTERAR.Queue,0.2009
Waiting Time,APP.Queue,0.4007
Waiting Time,BD.Queue,0.2711
Waiting Time,CONSULTAR.Queue,0.3406
Waiting Time,LOGIN.Queue,0.4019
Number Waiting,ALTERAR.Queue,0.06689540
Number Waiting,APP.Queue,0.3074
Number Waiting,BD.Queue,0.2280
Number Waiting,CONSULTAR.Queue,0.1733
Number Waiting,LOGIN.Queue,0.3079
Instantaneous Utilization,ResourceAlterar,0.2314
Instantaneous Utilization,ResourceApp,0.4178
Instantaneous Utilization,ResourceBD,0.4130
Instantaneous Utilization,ResourceConsultar,0.3510
Instantaneous Utilization,ResourceLogin,0.4647
Waiting Time,ALTERAR.Queue,0.3146
Waiting Time,APP.Queue,0.3732
Waiting Time,BD.Queue,0.3607
Waiting Time,CONSULTAR.Queue,0.3511
Waiting Time,LOGIN.Queue,0.4836
Number Waiting,ALTERAR.Queue,0.0994
Number Waiting,APP.Queue,0.2975
Number Waiting,BD.Queue,0.3092
Number Waiting,CONSULTAR.Queue,0.1903
Number Waiting,LOGIN.Queue,0.3845
Instantaneous Utilization,ResourceAlterar,0.2399
Instantaneous Utilization,ResourceApp,0.4178
Instantaneous Utilization,ResourceBD,0.4229
Instantaneous Utilization,ResourceConsultar,0.3384
Instantaneous Utilization,ResourceLogin,0.4715
Waiting Time,ALTERAR.Queue,0.1974
Waiting Time,APP.Queue,0.3268
Waiting Time,BD.Queue,0.2653
Waiting Time,CONSULTAR.Queue,0.4637
Waiting Time,LOGIN.Queue,0.5296
Number Waiting,ALTERAR.Queue,0.06611365
Number Waiting,APP.Queue,0.2400
Number Waiting,BD.Queue,0.2075
Number Waiting,CONSULTAR.Queue,0.2084
Number Waiting,LOGIN.Queue,0.3839
Instantaneous Utilization,ResourceAlterar,0.2421
Instantaneous Utilization,ResourceApp,0.3866
Instantaneous Utilization,ResourceBD,0.3587
Instantaneous Utilization,ResourceConsultar,0.3249
Instantaneous Utilization,ResourceLogin,0.4436
Waiting Time,ALTERAR.Queue,0.1407
Waiting Time,APP.Queue,0.2704
Waiting Time,BD.Queue,0.2864
Waiting Time,CONSULTAR.Queue,0.2405
Waiting Time,LOGIN.Queue,0.3910
Number Waiting,ALTERAR.Queue,0.04276207
Number Waiting,APP.Queue,0.1868
Number Waiting,BD.Queue,0.2131
Number Waiting,CONSULTAR.Queue,0.1058
Number Waiting,LOGIN.Queue,0.2702
Instantaneous Utilization,ResourceAlterar,0.1963
Instantaneous Utilization,ResourceApp,0.3458
Instantaneous Utilization,ResourceBD,0.3628
Instantaneous Utilization,ResourceConsultar,0.2921
Instantaneous Utilization,ResourceLogin,0.3929
Waiting Time,ALTERAR.Queue,0.1738
Waiting Time,APP.Queue,0.2881
Waiting Time,BD.Queue,0.4136
Waiting Time,CONSULTAR.Queue,0.4064
Waiting Time,LOGIN.Queue,0.5386
Number Waiting,ALTERAR.Queue,0.05753238
Number Waiting,APP.Queue,0.2149
Number Waiting,BD.Queue,0.3433
Number Waiting,CONSULTAR.Queue,0.2028
Number Waiting,LOGIN.Queue,0.4018
Instantaneous Utilization,ResourceAlterar,0.2302
Instantaneous Utilization,ResourceApp,0.3801
Instantaneous Utilization,ResourceBD,0.4177
Instantaneous Utilization,ResourceConsultar,0.3466
Instantaneous Utilization,ResourceLogin,0.4362
Waiting Time,ALTERAR.Queue,0.2455
Waiting Time,APP.Queue,0.2741
Waiting Time,BD.Queue,0.2918
Waiting Time,CONSULTAR.Queue,0.4215
Waiting Time,LOGIN.Queue,0.6545
Number Waiting,ALTERAR.Queue,0.07636363
Number Waiting,APP.Queue,0.1957
Number Waiting,BD.Queue,0.2282
Number Waiting,CONSULTAR.Queue,0.1994
Number Waiting,LOGIN.Queue,0.4673
Instantaneous Utilization,ResourceAlterar,0.2129
Instantaneous Utilization,ResourceApp,0.3473
Instantaneous Utilization,ResourceBD,0.3747
Instantaneous Utilization,ResourceConsultar,0.3465
Instantaneous Utilization,ResourceLogin,0.4578
Waiting Time,ALTERAR.Queue,0.3026
Waiting Time,APP.Queue,0.3859
Waiting Time,BD.Queue,0.3271
Waiting Time,CONSULTAR.Queue,0.2997
Waiting Time,LOGIN.Queue,0.4676
Number Waiting,ALTERAR.Queue,0.0987
Number Waiting,APP.Queue,0.2921
Number Waiting,BD.Queue,0.2695
Number Waiting,CONSULTAR.Queue,0.1495
Number Waiting,LOGIN.Queue,0.3540
Instantaneous Utilization,ResourceAlterar,0.2471
Instantaneous Utilization,ResourceApp,0.4009
Instantaneous Utilization,ResourceBD,0.4037
Instantaneous Utilization,ResourceConsultar,0.3321
Instantaneous Utilization,ResourceLogin,0.4342
Waiting Time,ALTERAR.Queue,0.1825
Waiting Time,APP.Queue,0.4343
Waiting Time,BD.Queue,0.2670
Waiting Time,CONSULTAR.Queue,0.2889
Waiting Time,LOGIN.Queue,0.4290
Number Waiting,ALTERAR.Queue,0.06295137
Number Waiting,APP.Queue,0.3405
Number Waiting,BD.Queue,0.2233
Number Waiting,CONSULTAR.Queue,0.1424
Number Waiting,LOGIN.Queue,0.3369
Instantaneous Utilization,ResourceAlterar,0.2120
Instantaneous Utilization,ResourceApp,0.4154
Instantaneous Utilization,ResourceBD,0.3785
Instantaneous Utilization,ResourceConsultar,0.3160
Instantaneous Utilization,ResourceLogin,0.4423
Waiting Time,ALTERAR.Queue,0.1747
Waiting Time,APP.Queue,0.4190
Waiting Time,BD.Queue,0.2858
Waiting Time,CONSULTAR.Queue,0.4255
Waiting Time,LOGIN.Queue,0.4334
Number Waiting,ALTERAR.Queue,0.05764271
Number Waiting,APP.Queue,0.3201
Number Waiting,BD.Queue,0.2375
Number Waiting,CONSULTAR.Queue,0.2132
Number Waiting,LOGIN.Queue,0.3312
Instantaneous Utilization,ResourceAlterar,0.2336
Instantaneous Utilization,ResourceApp,0.4122
Instantaneous Utilization,ResourceBD,0.3875
Instantaneous Utilization,ResourceConsultar,0.3737
Instantaneous Utilization,ResourceLogin,0.4545
Waiting Time,ALTERAR.Queue,0.2567
Waiting Time,APP.Queue,0.3972
Waiting Time,BD.Queue,0.3340
Waiting Time,CONSULTAR.Queue,0.4192
Waiting Time,LOGIN.Queue,0.4573
Number Waiting,ALTERAR.Queue,0.08418246
Number Waiting,APP.Queue,0.2892
Number Waiting,BD.Queue,0.2637
Number Waiting,CONSULTAR.Queue,0.1942
Number Waiting,LOGIN.Queue,0.3329
Instantaneous Utilization,ResourceAlterar,0.2542
Instantaneous Utilization,ResourceApp,0.4023
Instantaneous Utilization,ResourceBD,0.3756
Instantaneous Utilization,ResourceConsultar,0.3216
Instantaneous Utilization,ResourceLogin,0.4283
Waiting Time,ALTERAR.Queue,0.1677
Waiting Time,APP.Queue,0.3640
Waiting Time,BD.Queue,0.2898
Waiting Time,CONSULTAR.Queue,0.4289
Waiting Time,LOGIN.Queue,0.4140
Number Waiting,ALTERAR.Queue,0.05181821
Number Waiting,APP.Queue,0.2581
Number Waiting,BD.Queue,0.2222
Number Waiting,CONSULTAR.Queue,0.1964
Number Waiting,LOGIN.Queue,0.2933
Instantaneous Utilization,ResourceAlterar,0.2155
Instantaneous Utilization,ResourceApp,0.3873
Instantaneous Utilization,ResourceBD,0.3708
Instantaneous Utilization,ResourceConsultar,0.3223
Instantaneous Utilization,ResourceLogin,0.4156
Waiting Time,ALTERAR.Queue,0.1776
Waiting Time,APP.Queue,0.4054
Waiting Time,BD.Queue,0.3711
Waiting Time,CONSULTAR.Queue,0.4578
Waiting Time,LOGIN.Queue,0.5309
Number Waiting,ALTERAR.Queue,0.05897032
Number Waiting,APP.Queue,0.2959
Number Waiting,BD.Queue,0.2939
Number Waiting,CONSULTAR.Queue,0.2106
Number Waiting,LOGIN.Queue,0.3870
Instantaneous Utilization,ResourceAlterar,0.2295
Instantaneous Utilization,ResourceApp,0.3939
Instantaneous Utilization,ResourceBD,0.3862
Instantaneous Utilization,ResourceConsultar,0.3045
Instantaneous Utilization,ResourceLogin,0.4638
Waiting Time,ALTERAR.Queue,0.1791
Waiting Time,APP.Queue,0.3115
Waiting Time,BD.Queue,0.2109
Waiting Time,CONSULTAR.Queue,0.2722
Waiting Time,LOGIN.Queue,0.3814
Number Waiting,ALTERAR.Queue,0.05534421
Number Waiting,APP.Queue,0.2196
Number Waiting,BD.Queue,0.1630
Number Waiting,CONSULTAR.Queue,0.1263
Number Waiting,LOGIN.Queue,0.2710
Instantaneous Utilization,ResourceAlterar,0.2258
Instantaneous Utilization,ResourceApp,0.3699
Instantaneous Utilization,ResourceBD,0.3682
Instantaneous Utilization,ResourceConsultar,0.3278
Instantaneous Utilization,ResourceLogin,0.4233
Waiting Time,ALTERAR.Queue,0.1185
Waiting Time,APP.Queue,0.3004
Waiting Time,BD.Queue,0.2275
Waiting Time,CONSULTAR.Queue,0.2262
Waiting Time,LOGIN.Queue,0.4265
Number Waiting,ALTERAR.Queue,0.03626697
Number Waiting,APP.Queue,0.2120
Number Waiting,BD.Queue,0.1713
Number Waiting,CONSULTAR.Queue,0.1013
Number Waiting,LOGIN.Queue,0.2999
Instantaneous Utilization,ResourceAlterar,0.2032
Instantaneous Utilization,ResourceApp,0.3883
Instantaneous Utilization,ResourceBD,0.3538
Instantaneous Utilization,ResourceConsultar,0.2871
Instantaneous Utilization,ResourceLogin,0.4226
Waiting Time,ALTERAR.Queue,0.1128
Waiting Time,APP.Queue,0.3549
Waiting Time,BD.Queue,0.3160
Waiting Time,CONSULTAR.Queue,0.3230
Waiting Time,LOGIN.Queue,0.4307
Number Waiting,ALTERAR.Queue,0.03215851
Number Waiting,APP.Queue,0.2570
Number Waiting,BD.Queue,0.2417
Number Waiting,CONSULTAR.Queue,0.1579
Number Waiting,LOGIN.Queue,0.3116
Instantaneous Utilization,ResourceAlterar,0.1885
Instantaneous Utilization,ResourceApp,0.3852
Instantaneous Utilization,ResourceBD,0.3639
Instantaneous Utilization,ResourceConsultar,0.3069
Instantaneous Utilization,ResourceLogin,0.4126
Waiting Time,ALTERAR.Queue,0.2182
Waiting Time,APP.Queue,0.3086
Waiting Time,BD.Queue,0.2649
Waiting Time,CONSULTAR.Queue,0.2571
Waiting Time,LOGIN.Queue,0.4937
Number Waiting,ALTERAR.Queue,0.07529477
Number Waiting,APP.Queue,0.2339
Number Waiting,BD.Queue,0.2159
Number Waiting,CONSULTAR.Queue,0.1211
