0.4176,0.7103,0.8674385727190606
0.3577,0.5791000000000001,0.7561855063735823
0.3636,0.5078,0.6359878952122854
0.4014,0.6817,0.855813369467028
0.3494,0.5955,0.7538719763123556
0.4148,0.6299,0.7941255746261167
0.3882,0.6489,0.7951520927431496
0.4289,0.8301000000000001,0.9978160293084412
0.3865,0.6137,0.7784192010438622
0.346,0.5256,0.6644061929137809
0.4421,0.8085,0.9701773060323194
0.4355,0.7123999999999999,0.8617966676703803
0.3817,0.6816,0.8623969185988156
0.3431,0.5144,0.658867730603232
0.3409,0.5521,0.7020075178159189
0.3857,0.6434,0.7843154873030211
0.3511,0.5983,0.7518048680116431
0.4071,0.673,0.8422648298705209
0.3559,0.5709,0.7243271504566897
0.3917,0.6158,0.7564433403593295
0.384,0.6414,0.7987825956037338
0.3873,0.6371,0.7912229147847034
0.4196,0.7085999999999999,0.8713478570711632
0.3627,0.5997,0.7636587172538392
0.4014,0.6334,0.805013369467028
0.3576,0.544,0.691360042155977
0.3361,0.4892,0.6352852353708722
0.3764,0.5779000000000001,0.7245473150657432
0.3656,0.6236999999999999,0.7861971795643882
0.4017,0.6873,0.8591897621198434
0.384,0.6884,0.8406825956037338
0.3096,0.4545,0.6022372177055103
0.3742,0.5921,0.7318871022784301
0.3717,0.5557,0.7110504968383017
0.337,0.46740000000000004,0.5962144133293185
0.3567,0.5680000000000001,0.7130308641975309
0.3451,0.5143,0.6471770149553346
0.4039,0.7108,0.8971499749071565
0.3647,0.6187,0.781568001605942
0.3957,0.6093,0.768161909063535
0.3602,0.5686,0.7117221118137107
0.3877,0.6009,0.7440247716551238
0.3884,0.623,0.7952030211783598
0.3826,0.5756,0.7131260965572618
0.3298,0.5082,0.6574809896617484
0.4091,0.6962,0.8582741142226237
0.4143,0.679,0.8282982535380908
0.382,0.6121,0.769773311251631
0.3322,0.5069,0.6471921308842717
0.3527,0.514,0.6559122954933253
0.3553,0.4968,0.620074365151059
0.3307,0.4891,0.6296101676201946
0.375,0.5581,0.7016908160192712
0.3662,0.5826,0.751849964870019
0.3562,0.5321,0.6588035431095052
0.3828,0.573,0.707177024992472
0.3509,0.5761000000000001,0.7238539395764327
0.393,0.5849,0.7236743751881963
0.3422,0.4893,0.6253385526447857
0.3754,0.6824,0.8696926728896919
