Number Waiting,0.06968764
Instantaneous Utilization,0.2294
Waiting Time,0.2501
Number Waiting,0.08704084
Instantaneous Utilization,0.2440
Waiting Time,0.2215
Number Waiting,0.07176423
Instantaneous Utilization,0.2287
Waiting Time,0.1979
Number Waiting,0.06392750
Instantaneous Utilization,0.2103
Waiting Time,0.1931
Number Waiting,0.06411629
Instantaneous Utilization,0.2317
Waiting Time,0.1412
Number Waiting,0.04843888
Instantaneous Utilization,0.2261
Waiting Time,0.2494
Number Waiting,0.07732113
Instantaneous Utilization,0.2305
Waiting Time,0.2332
Number Waiting,0.07206141
Instantaneous Utilization,0.2158
Waiting Time,0.1984
Number Waiting,0.06208869
Instantaneous Utilization,0.2305
Waiting Time,0.2511
Number Waiting,0.07634479
Instantaneous Utilization,0.2175
Waiting Time,0.2793
Number Waiting,0.0995
Instantaneous Utilization,0.2558
Waiting Time,0.1834
Number Waiting,0.06527603
Instantaneous Utilization,0.2518
Waiting Time,0.2053
Number Waiting,0.06158558
Instantaneous Utilization,0.2240
Waiting Time,0.1990
Number Waiting,0.06885781
Instantaneous Utilization,0.2336
Waiting Time,0.2407
Number Waiting,0.08328338
Instantaneous Utilization,0.2617
Waiting Time,0.2297
Number Waiting,0.06937296
Instantaneous Utilization,0.2056
Waiting Time,0.2299
Number Waiting,0.06643566
Instantaneous Utilization,0.2043
Waiting Time,0.1862
Number Waiting,0.05903384
Instantaneous Utilization,0.2082
Waiting Time,0.2203
Number Waiting,0.07094654
Instantaneous Utilization,0.2254
Waiting Time,0.1570
Number Waiting,0.04851999
Instantaneous Utilization,0.2113
Waiting Time,0.1897
Number Waiting,0.05938425
Instantaneous Utilization,0.2374
Waiting Time,0.2780
Number Waiting,0.0915
Instantaneous Utilization,0.2265
Waiting Time,0.2740
Number Waiting,0.0981
Instantaneous Utilization,0.2607
Waiting Time,0.1594
Number Waiting,0.05339483
Instantaneous Utilization,0.2214
Waiting Time,0.2945
Number Waiting,0.0975
Instantaneous Utilization,0.2371
Waiting Time,0.1842
Number Waiting,0.05545612
Instantaneous Utilization,0.2172
Waiting Time,0.2270
Number Waiting,0.07468807
Instantaneous Utilization,0.2287
Waiting Time,0.1083
Number Waiting,0.03358470
Instantaneous Utilization,0.2074
Waiting Time,0.1711
Number Waiting,0.05457537
Instantaneous Utilization,0.2033
Waiting Time,0.1427
Number Waiting,0.04579138
Instantaneous Utilization,0.2301
Waiting Time,0.3947
Number Waiting,0.1196
Instantaneous Utilization,0.2417
Waiting Time,0.1478
Number Waiting,0.04213476
Instantaneous Utilization,0.1868
Waiting Time,0.2106
Number Waiting,0.06738441
Instantaneous Utilization,0.2342
Waiting Time,0.1897
Number Waiting,0.06252931
Instantaneous Utilization,0.2258
Waiting Time,0.1497
Number Waiting,0.04610719
Instantaneous Utilization,0.2133
Waiting Time,0.2156
Number Waiting,0.05843451
Instantaneous Utilization,0.1955
Waiting Time,0.1828
Number Waiting,0.05631445
Instantaneous Utilization,0.2036
Waiting Time,0.1525
Number Waiting,0.04967327
Instantaneous Utilization,0.2184
Waiting Time,0.2116
Number Waiting,0.06748603
Instantaneous Utilization,0.2121
Waiting Time,0.2009
Number Waiting,0.06689540
Instantaneous Utilization,0.2314
Waiting Time,0.3146
Number Waiting,0.0994
Instantaneous Utilization,0.2399
Waiting Time,0.1974
Number Waiting,0.06611365
Instantaneous Utilization,0.2421
Waiting Time,0.1407
Number Waiting,0.04276207
Instantaneous Utilization,0.1963
Waiting Time,0.1738
Number Waiting,0.05753238
